Ticker,Name,Market,MarketCap,PER,PBR,EPS,DividendYield,Beta,52WeekHigh,52WeekLow,Volume,AverageVolume
036670.KQ,삼양케이씨아이,KOSDAQ,72093343744.0,,,,,,7520.0,5830.0,2593.0,45618.0
361670.KQ,삼영에스앤씨,KOSDAQ,19690897408.0,,,,,0.581,5580.0,3305.0,5201.0,17725.0
054540.KQ,삼영엠텍,KOSDAQ,170547806208.0,,,,1.07,0.94,22800.0,3575.0,853677.0,4429147.0
065570.KQ,삼영이엔씨,KOSDAQ,12295692288.0,,,,,,2095.0,745.0,0.0,0.0
014950.KQ,삼익제약,KOSDAQ,159399165952.0,,,,,,25050.0,6650.0,2269466.0,4602567.0
032280.KQ,삼일,KOSDAQ,21901135872.0,,,,,,3465.0,1298.0,75901.0,49786.0
002290.KQ,삼일기업공사,KOSDAQ,45321998336.0,,,,,,5190.0,3025.0,46446.0,43533.0
037460.KQ,삼지전자,KOSDAQ,195019538432.0,,,,3.49,0.809,13290.0,7910.0,53021.0,47672.0
032750.KQ,삼진,KOSDAQ,31858454528.0,,,,2.27,0.688,5640.0,3500.0,14472.0,15259.0
054090.KQ,삼진엘앤디,KOSDAQ,19854364672.0,,,,,,1203.0,600.0,25688.0,58471.0
000250.KQ,삼천당제약,KOSDAQ,4907326767104.0,,,,,,268500.0,88200.0,98223.0,159216.0
024950.KQ,삼천리자전거,KOSDAQ,50952232960.0,,,,,0.696,5470.0,3400.0,45854.0,107551.0
038500.KQ,삼표시멘트,KOSDAQ,324207738880.0,,,,3.64,0.682,3610.0,2815.0,128355.0,265751.0
437730.KQ,삼현,KOSDAQ,910142668800.0,,,,0.17,,34500.0,5960.0,2259823.0,2213680.0
017480.KQ,삼현철강,KOSDAQ,70805651456.0,,,,6.54,,4965.0,4160.0,3507.0,13141.0
046390.KQ,삼화네트웍스,KOSDAQ,47626027008.0,,,,,,1855.0,1100.0,164156.0,2301692.0
027580.KQ,상보,KOSDAQ,44953128960.0,,,,,,1539.0,750.0,73669.0,440882.0
038540.KQ,상상인,KOSDAQ,93469065216.0,,,,,,2425.0,1352.0,26222.0,108235.0
452670.KQ,상상인제4호스팩,KOSDAQ,10857600000.0,,,,,0.004,2095.0,1958.0,619.0,6956.0
091580.KQ,상신이디피,KOSDAQ,173533413376.0,,,,0.77,1.172,15190.0,6510.0,107548.0,220879.0
263810.KQ,상신전자,KOSDAQ,49992548352.0,,,,,0.72,4215.0,2500.0,72176.0,453023.0
089980.KQ,상아프론테크,KOSDAQ,248669159424.0,,,,1.25,1.184,20600.0,13540.0,47727.0,63961.0
042940.KQ,상지건설,KOSDAQ,42842447872.0,,,,,0.055,56400.0,3020.0,55341.0,147701.0
042600.KQ,새로닉스,KOSDAQ,176012279808.0,,,,,,18900.0,6540.0,49954.0,175435.0
107600.KQ,새빗켐,KOSDAQ,163271573504.0,,,,,0.965,42750.0,12500.0,28954.0,314696.0
411080.KQ,샌즈랩,KOSDAQ,110385020928.0,,,,,,11980.0,5690.0,61408.0,400561.0
252990.KQ,샘씨엔에스,KOSDAQ,358872088576.0,,,,,1.163,8500.0,3505.0,790188.0,1293605.0
378800.KQ,샤페론,KOSDAQ,59402227712.0,,,,,-0.005,5390.0,1611.0,5242986.0,2753379.0
294630.KQ,서남,KOSDAQ,56135032832.0,,,,,1.105,4200.0,2295.0,122108.0,764750.0
038070.KQ,서린바이오,KOSDAQ,57282170880.0,,,,1.51,0.97,10149.379,6036.878,1537061.0,110271.0
006730.KQ,서부T&D,KOSDAQ,800303611904.0,,,,0.8,0.677,12880.0,5060.0,1800349.0,715208.0
079650.KQ,서산,KOSDAQ,30740000768.0,,,,,,1948.0,1091.0,8453.0,32913.0
100660.KQ,서암기계공업,KOSDAQ,43406999552.0,,,,0.29,0.627,4495.0,3100.0,24229.0,359302.0
019770.KQ,서연탑메탈,KOSDAQ,41648750592.0,,,,1.82,1.121,4650.0,3060.0,20148.0,27941.0
043710.KQ,서울리거,KOSDAQ,77040156672.0,,,,,,1397.0,488.0,36231.0,220526.0
092190.KQ,서울바이오시스,KOSDAQ,116235837440.0,,,,,0.848,4120.0,2135.0,21401.0,93779.0
046890.KQ,서울반도체,KOSDAQ,340543307776.0,,,,,0.498,8700.0,5950.0,96712.0,123711.0
063170.KQ,서울옥션,KOSDAQ,128298074112.0,,,,,,11750.0,6110.0,98298.0,97756.0
027040.KQ,서울전자통신,KOSDAQ,12525870080.0,,,,,0.572,1020.0,180.0,233968.0,446474.0
018680.KQ,서울제약,KOSDAQ,35444330496.0,,,,,0.539,4205.0,2830.0,10865.0,13711.0
036120.KQ,서울평가정보,KOSDAQ,70349488128.0,,,,2.88,-1.113,2950.0,1993.0,191347.0,69353.0
093920.KQ,서원인텍,KOSDAQ,103043997696.0,,,,,,5910.0,5010.0,15770.0,13185.0
189860.KQ,서전기전,KOSDAQ,30890614784.0,,,,,0.112,5880.0,2820.0,18459.0,33884.0
178320.KQ,서진시스템,KOSDAQ,1226205298688.0,,,,,0.647,31200.0,16490.0,163498.0,440957.0
122690.KQ,서진오토모티브,KOSDAQ,42085425152.0,,,,,,2990.0,1712.0,137235.0,183464.0
140070.KQ,서플러스글로벌,KOSDAQ,72388829184.0,,,,,0.751,3260.0,2100.0,38271.0,235472.0
011370.KQ,서한,KOSDAQ,89553715200.0,,,,3.29,0.623,983.0,742.0,105239.0,183069.0
065710.KQ,서호전기,KOSDAQ,193640611840.0,,,,14.0,,51000.0,19610.0,14420.0,15042.0
035890.KQ,서희건설,KOSDAQ,300853264384.0,,,,2.77,0.711,2090.0,1397.0,0.0,0.0
357550.KQ,석경에이티,KOSDAQ,277104918528.0,,,,,0.758,58700.0,35800.0,253217.0,12712.0
003100.KQ,선광,KOSDAQ,121082503168.0,,,,,,23200.0,14170.0,13627.0,11992.0
067370.KQ,선바이오,KOSDAQ,75801935872.0,,,,,,10170.0,5010.0,10610.0,21744.0
217620.KQ,선샤인푸드,KOSDAQ,0.0,,,,,,3810.0,381.0,,
171090.KQ,선익시스템,KOSDAQ,378753941504.0,,,,,1.122,56300.0,33200.0,42234.0,59869.0
086710.KQ,선진뷰티사이언스,KOSDAQ,110974803968.0,,,,,,16500.0,8440.0,62267.0,29507.0
014620.KQ,성광벤드,KOSDAQ,702442307584.0,,,,0.76,,38800.0,19590.0,195183.0,359661.0
037350.KQ,성도이엔지,KOSDAQ,80104923136.0,,,,3.55,,5840.0,3810.0,102111.0,83049.0
458650.KQ,성우,KOSDAQ,154519027712.0,,,,2.43,,24050.0,10200.0,18656.0,48323.0
081580.KQ,성우전자,KOSDAQ,35426947072.0,,,,,,4325.0,2180.0,36368.0,73591.0
045300.KQ,성우테크론,KOSDAQ,31594211328.0,,,,,0.761,3430.0,2230.392,22741.0,29813.0
015750.KQ,성우하이텍,KOSDAQ,489548546048,,,,2.45,1.385,7390.0,4550.0,403226.0,523269.0
365340.KQ,성일하이텍,KOSDAQ,477427007488,,,,,0.4,49100.0,29450.0,23805.0,42469.0
080470.KQ,성창오토텍,KOSDAQ,28214499328,,,,,,4915.0,3200.0,14692.0,21528.0
043260.KQ,성호전자,KOSDAQ,142554873856,,,,,,2355.0,895.0,395700.0,1368990.0
148150.KQ,세경하이테크,KOSDAQ,163818405888,,,,2.07,1.288,9950.0,4785.0,185182.0,209228.0
061090.KQ,세나테크놀로지,KOSDAQ,297268707328,,,,,,176400.0,52800.0,421586.0,2156344.0
188260.KQ,세니젠,KOSDAQ,14445042688,,,,,-0.124,4705.0,2020.0,25773.0,45825.0
053060.KQ,세동,KOSDAQ,21664993280,,,,,,1546.0,865.0,58536.0,269479.0
340440.KQ,세림B&G,KOSDAQ,39162138624,,,,3.61,0.66,2130.0,1080.0,225946.0,1159460.0
017510.KQ,세명전기,KOSDAQ,138891067392,,,,,,13240.0,3800.0,373629.0,1327737.0
011560.KQ,세보엠이씨,KOSDAQ,155625095168,,,,3.48,0.757,16400.0,9230.0,38280.0,37855.0
396300.KQ,세아메카닉스,KOSDAQ,65506463744,,,,,1.001,4475.0,1938.0,141615.0,770365.0
100700.KQ,세운메디칼,KOSDAQ,105186590720,,,,,,2820.0,2185.0,40515.0,46886.0
024830.KQ,세원물산,KOSDAQ,88509997056,,,,1.42,0.388,14990.0,5530.0,3561.0,22664.0
258830.KQ,세종메디칼,KOSDAQ,0,,,,,,412.0,412.0,,
036630.KQ,세종텔레콤,KOSDAQ,95331614720,,,,,,15500.0,3920.0,174087.0,268665.0
039310.KQ,세중,KOSDAQ,25388455936,,,,,0.75,1930.0,1356.0,40709.0,23519.0
067770.KQ,세진티에스,KOSDAQ,18499387392,,,,,,2685.0,1936.0,2942.0,16892.0
053450.KQ,세코닉스,KOSDAQ,72483209216,,,,1.01,,8020.0,4500.0,52437.0,67322.0
222810.KQ,세토피아,KOSDAQ,81189003264,,,,,,5400.0,1080.0,,
252500.KQ,세화피앤씨,KOSDAQ,33935867904,,,,6.11,0.458,971.0,718.0,58580.0,210377.0
321370.KQ,센서뷰,KOSDAQ,37768843264,,,,,0.264,2240.0,870.0,338152.0,456662.0
347000.KQ,센코,KOSDAQ,66548248576,,,,,0.462,3080.0,1760.0,59528.0,465001.0
331920.KQ,셀레믹스,KOSDAQ,21839095808,,,,,0.763,4020.0,2620.0,15838.0,13243.0
352770.KQ,셀레스트라,KOSDAQ,13406231552,,,,,1.136,8380.81,283.0,0.0,0.0
471820.KQ,셀로맥스사이언스,KOSDAQ,54521298944,,,,3.24,,8932.902,4400.768,19258.0,45331.0
049180.KQ,셀루메드,KOSDAQ,38738378752,,,,,1.167,2735.0,542.0,623783.0,1469041.0
299660.KQ,셀리드,KOSDAQ,99720060928,,,,,1.605,9910.0,3035.0,343354.0,411152.0
108860.KQ,셀바스AI,KOSDAQ,315166162944,,,,,0.673,17100.0,10800.0,126243.0,204398.0
208370.KQ,셀바스헬스케어,KOSDAQ,112514408448,,,,,-0.854,5720.0,3405.0,778955.0,414231.0
318160.KQ,셀바이오휴먼텍,KOSDAQ,61685145600,,,,,0.435,11510.0,2875.0,150823.0,122336.0
308430.KQ,셀비온,KOSDAQ,257606270976,,,,,,29600.0,10100.0,509859.0,385381.0
068760.KQ,셀트리온제약,KOSDAQ,2609718231040,,,,,1.525,68700.0,44500.0,84796.0,165974.0
068940.KQ,셀피글로벌,KOSDAQ,0,,,,,,778.0,778.0,,
007720.KQ,소노스퀘어,KOSDAQ,66729897984,,,,,0.61,1580.0,642.0,211862.0,375936.0
290690.KQ,소룩스,KOSDAQ,199084867584,,,,,1.17,10400.0,2405.0,346982.0,916692.0
950200.KQ,소마젠,KOSDAQ,69057429504,,,,,0.09,4925.0,2910.0,8791.0,20022.0
032680.KQ,소프트센,KOSDAQ,27842600960,,,,,,467.0,239.0,627628.0,1247734.0
032685.KQ,소프트센우,KOSDAQ,13940312064,,,,,,8240.0,5520.0,0.0,2078.0
258790.KQ,소프트캠프,KOSDAQ,29517721600,,,,,,2085.0,840.0,122443.0,1727131.0
066910.KQ,손오공,KOSDAQ,43670781952,,,,,,1480.0,431.0,437989.0,1191601.0
215090.KQ,솔디펜스,KOSDAQ,61801582592,,,,,0.51,8550.0,2600.0,148177.0,167123.0
035610.KQ,솔본,KOSDAQ,96507707392,,,,,0.915,4960.0,3500.0,28903.0,31802.0
357780.KQ,솔브레인,KOSDAQ,1761490894848,,,,1.0,1.07,305000.0,155000.0,50733.0,46099.0
036830.KQ,솔브레인홀딩스,KOSDAQ,742062882816,,,,0.6,0.954,49200.0,25050.0,31867.0,61939.0
304100.KQ,솔트룩스,KOSDAQ,328792604672,,,,,1.817,58900.0,20300.0,159244.0,328362.0
328380.KQ,솔트웨어,KOSDAQ,29852747776,,,,,0.277,1495.0,755.0,56839.0,61160.0
086980.KQ,쇼박스,KOSDAQ,153597476864,,,,,,4685.0,2325.0,107390.0,143341.0
050960.KQ,수산아이앤티,KOSDAQ,61434101760,,,,2.2,1.575,25900.0,8420.0,6703.0,16590.0
084180.KQ,수성웹툰,KOSDAQ,56654999552,,,,,,6490.0,2830.0,30949.0,77671.0
253840.KQ,수젠텍,KOSDAQ,108250849280,,,,,0.25,10300.0,4730.0,1030854.0,618524.0
298830.KQ,슈어소프트테크,KOSDAQ,261488918528,,,,,0.763,6400.0,3970.0,272034.0,359710.0
236200.KQ,슈프리마,KOSDAQ,215615750144,,,,,0.372,38450.0,22600.0,27617.0,31828.0
094840.KQ,슈프리마에이치큐,KOSDAQ,56355487744,,,,,0.591,9690.0,5310.0,28507.0,26970.0
192440.KQ,슈피겐코리아,KOSDAQ,132552957952,,,,2.01,0.452,30100.0,18680.0,2006.0,4585.0
424960.KQ,스마트레이더시스템,KOSDAQ,115855540224,,,,,2.884,16930.0,7000.0,62458.0,199846.0
099440.KQ,스맥,KOSDAQ,229804933120,,,,,0.128,5070.0,1993.0,605214.0,3873548.0
276040.KQ,스코넥,KOSDAQ,17962469376,,,,,0.578,5700.0,1350.0,84009.0,176604.0
060240.KQ,스타코링크,KOSDAQ,11494657024,,,,,1.405,9770.0,1951.0,0.0,0.0
115570.KQ,스타플렉스,KOSDAQ,25326958592,,,,,0.189,3660.0,2240.0,4684.0,16315.0
330730.KQ,스톤브릿지벤처스,KOSDAQ,83775635456,,,,4.16,0.883,5820.0,3400.0,83487.0,166314.0
352090.KQ,스톰테크,KOSDAQ,96742793216,,,,5.56,,4615.0,2880.0,25324.0,44077.0
253450.KQ,스튜디오드래곤,KOSDAQ,1158755123200,,,,,0.235,57000.0,36300.0,62150.0,95672.0
408900.KQ,스튜디오미르,KOSDAQ,105225175040,,,,,1.637,5800.0,2245.0,135065.0,848787.0
204630.KQ,스튜디오산타클로스,KOSDAQ,0,,,,,,4650.0005,155.0,,
415380.KQ,스튜디오삼익,KOSDAQ,25060114432,,,,3.81,,5440.0,2140.0,47041.0,438347.0
013810.KQ,스페코,KOSDAQ,35099848704,,,,,0.777,5060.0,2370.0,23328.0,138859.0
347700.KQ,스피어,KOSDAQ,308976287744,,,,,0.166,17280.0,2990.0,180305.0,297163.0
049830.KQ,승일,KOSDAQ,50627497984,,,,1.4,,9800.0,6860.0,3126.0,2489.0
020710.KQ,시공테크,KOSDAQ,75075788800,,,,,,10650.0,3095.0,171280.0,146420.0
033170.KQ,시그네틱스,KOSDAQ,61467205632,,,,,1.433,1183.0,599.0,386317.0,2345853.0
048870.KQ,시너지이노베이션,KOSDAQ,206161936384,,,,,,4640.0,2330.0,279489.0,294841.0
025320.KQ,시노펙스,KOSDAQ,509571301376,,,,,0.68,8440.0,4730.0,508856.0,413813.0
340810.KQ,시선AI,KOSDAQ,34981421056,,,,,0.32,7030.0,2670.0,76810.0,105624.0
269620.KQ,시스웍,KOSDAQ,0,,,,,,889.0,870.0,,
056090.KQ,시지메드텍,KOSDAQ,105220964352,,,,,-0.529,1270.0,830.0,685879.0,556325.0
429270.KQ,시지트로닉스,KOSDAQ,28129650688,,,,,1.072,8950.0,3700.0,2813661.0,220320.0
418250.KQ,시큐레터,KOSDAQ,45439033344,,,,,0.506,7535.665,6550.0,0.0,0.0
131090.KQ,시큐브,KOSDAQ,29072324608,,,,3.29,0.69,5230.0,3740.0,15108.0,8637.0
290520.KQ,신도기연,KOSDAQ,25020499968,,,,,0.793,2840.0,1380.0,47350.0,187567.0
001000.KQ,신라섬유,KOSDAQ,58387484672,,,,,0.611,2855.0,810.0,1083494.0,301864.0
025870.KQ,신라에스지,KOSDAQ,20679999488,,,,,0.601,9140.0,5100.0,57783.0,13151.0
215600.KQ,신라젠,KOSDAQ,376403820544,,,,,0.065,4700.0,1873.0,323951.0,1454290.0
065350.KQ,신성델타테크,KOSDAQ,1459777961984,,,,0.22,-0.345,128500.0,50200.0,93791.0,137478.0
416180.KQ,신성에스티,KOSDAQ,328270675968,,,,0.54,0.902,52500.0,22350.0,69060.0,170803.0
162300.KQ,신스틸,KOSDAQ,71495139328,,,,1.14,-0.525,2910.0,1650.0,11529.0,40969.0
290560.KQ,신시웨이,KOSDAQ,25215432704,,,,,-0.052,8240.0,5290.0,3890.0,10326.0
002800.KQ,신신제약,KOSDAQ,78583193600,,,,1.16,0.298,8730.0,4700.0,19648.0,42127.0
472220.KQ,신영스팩10호,KOSDAQ,10341449728,,,,,,2220.0,2025.0,4562.0,6640.0
017000.KQ,신원종합개발,KOSDAQ,29500178432,,,,,,4150.0,2300.0,323912.0,49055.0
012790.KQ,신일제약,KOSDAQ,68663791616,,,,3.2,0.619,7850.0,5640.0,6880.0,28296.0
138070.KQ,신진에스엠,KOSDAQ,35211399168,,,,2.38,0.835,3240.0,2000.0,53761.0,52408.0
226330.KQ,신테카바이오,KOSDAQ,95643721728,,,,,0.603,9430.0,3770.0,348704.0,431435.0
452980.KQ,신한제11호스팩,KOSDAQ,39322398720,,,,,0.109,2090.0,1935.0,96102.0,50544.0
474660.KQ,신한제12호스팩,KOSDAQ,11536799744,,,,,,2200.0,1980.0,3103.0,6629.0
474930.KQ,신한제13호스팩,KOSDAQ,7710600192,,,,,,2205.0,2030.0,21467.0,6691.0
487360.KQ,신한제14호스팩,KOSDAQ,11477399552,,,,,,2500.0,1903.0,589.0,9922.0
487830.KQ,신한제15호스팩,KOSDAQ,8874000384,,,,,,2105.0,1978.0,8123.0,4184.0
496070.KQ,신한제16호스팩,KOSDAQ,11268100096,,,,,,3750.0,1995.0,23028.0,14622.0
056700.KQ,신화인터텍,KOSDAQ,51146555392,,,,,0.517,2205.0,1361.0,27418.0,61083.0
187270.KQ,신화콘텍,KOSDAQ,29527484416,,,,1.56,0.336,4160.0,2565.0,19451,287522
243840.KQ,신흥에스이씨,KOSDAQ,199346077696,,,,1.28,1.115,6480.0,3755.0,397722,831737
257720.KQ,실리콘투,KOSDAQ,2807790567424,,,,,0.216,63400.0,23300.0,611596,792445
222800.KQ,심텍,KOSDAQ,1560447942656,,,,0.2,1.577,67100.0,9690.0,1131444,1144547
036710.KQ,심텍홀딩스,KOSDAQ,138961731584,,,,0.34,1.529,4750.0,885.0,851538,1228257
444530.KQ,심플랫폼,KOSDAQ,48244682752,,,,,,24500.0,7410.0,36723,121312
234030.KQ,싸이닉솔루션,KOSDAQ,212917092352,,,,,,15240.0,7250.0,1388291,2863371
160980.KQ,싸이맥스,KOSDAQ,153306415104,,,,2.33,1.306,19990.0,7410.0,91623,121827
356890.KQ,싸이버원,KOSDAQ,44881338368,,,,0.8,0.464,5420.0,2575.0,343570,2751808
217330.KQ,싸이토젠,KOSDAQ,71976992768,,,,,-0.19,7500.0,2260.0,46830,225029
208640.KQ,썸에이지,KOSDAQ,41354354688,,,,,-0.016,810.0,227.0,1057127,5112831
222420.KQ,쎄노텍,KOSDAQ,39004876800,,,,,0.746,1198.0,549.0,197352,411400
037760.KQ,쎄니트,KOSDAQ,52445036544,,,,2.9,0.42,1823.0,1313.0,11549,14916
081180.KQ,쎄크,KOSDAQ,87283367936,,,,,,20900.0,7480.0,467589,340023
099320.KQ,쎄트렉아이,KOSDAQ,607795937280,,,,,,75200.0,35500.0,41932,115886
049960.KQ,쎌바이오텍,KOSDAQ,87670358016,,,,,,14790.0,11350.0,28895,12657
088280.KQ,쏘닉스,KOSDAQ,35391770624,,,,,0.769,3900.0,1935.0,14191,49848
050890.KQ,쏠리드,KOSDAQ,429843185664,,,,,,9070.0,4400.0,734208,1360796
394800.KQ,쓰리빌리언,KOSDAQ,348936929280,,,,,,12790.0,4005.0,819903,1579209
177900.KQ,쓰리에이로직스,KOSDAQ,67485126656,,,,,,14910.0,5430.0,4175306,339459
475400.KQ,씨메스,KOSDAQ,334769913856,,,,,,50000.0,15600.0,152743,505554
109670.KQ,씨싸이트,KOSDAQ,34078146560,,,,,1.544,10370.0,5620.0,16477,355904
066790.KQ,씨씨에스,KOSDAQ,90304339968,,,,,,2095.0,1073.0,0,0
222080.KQ,씨아이에스,KOSDAQ,516013359104,,,,,1.05,8950.0,6240.0,189407,327163
352480.KQ,씨앤씨인터내셔널,KOSDAQ,319907332096,,,,3.13,-0.127,49700.0,27100.0,28562,46041
264660.KQ,씨앤지하이테크,KOSDAQ,134227279872,,,,0.7,0.984,20450.0,8168.317,117450,281438
352700.KQ,씨앤투스,KOSDAQ,63038099456,,,,2.0,-0.122,3050.0,2110.0,73095,62455
458870.KQ,씨어스테크놀로지,KOSDAQ,1646564343808,,,,,,139600.0,8570.0,193128,206308
297090.KQ,씨에스베어링,KOSDAQ,159529500672,,,,,0.886,9260.0,3600.0,43558,194098
900120.KQ,씨엑스아이,KOSDAQ,17012705280,,,,,1.0,1130.0,490.0,621283,479515
359090.KQ,씨엔알리서치,KOSDAQ,48216608768,,,,1.18,0.128,1275.0,805.0,211992,255446
115530.KQ,씨엔플러스,KOSDAQ,23651123200,,,,,0.689,623.0,292.0,169924,198207
388210.KQ,씨엠티엑스,KOSDAQ,962505015296,,,,,,154000.0,99900.0,1385845,3459968
115480.KQ,씨유메디칼,KOSDAQ,34498998272,,,,,,793.0,551.0,64929,75322
376290.KQ,씨유테크,KOSDAQ,51295039488,,,,7.95,0.695,3575.0,2700.0,8670,12364
189330.KQ,씨이랩,KOSDAQ,32908566528,,,,,1.285,12000.0,4410.0,107451,233435
096530.KQ,씨젠,KOSDAQ,1122836414464,,,,3.29,0.431,36650.0,21250.0,143273,167814
101240.KQ,씨큐브,KOSDAQ,43318128640,,,,,0.478,5330.0,3475.0,12850,53812
060590.KQ,씨티씨바이오,KOSDAQ,115359842304,,,,,-0.027,7910.0,4765.0,35347,80914
260930.KQ,씨티케이,KOSDAQ,89884868608,,,,2.1,-0.099,8050.0,3600.0,40881,315319
413630.KQ,씨피시스템,KOSDAQ,145746411520,,,,,,5450.0,1210.0,1487985,9794663
013990.KQ,아가방컴퍼니,KOSDAQ,128143458304,,,,,0.711,9300.0,4315.0,166801,186522
123860.KQ,아나패스,KOSDAQ,208643964928,,,,,-0.169,23400.0,16810.0,146751,49103
025980.KQ,아난티,KOSDAQ,604673802240,,,,,,11850.0,4935.0,847837,1656110
125210.KQ,아모그린텍,KOSDAQ,96506224640,,,,,0.799,7830.0,4630.0,72793,105675
357580.KQ,아모센스,KOSDAQ,75961188352,,,,,0.87,11380.0,4445.0,21041,219736
052710.KQ,아모텍,KOSDAQ,131512918016,,,,,,14750.0,2840.0,55590,122050
074430.KQ,아미노로직스,KOSDAQ,79658950656,,,,,,1308.0,847.0,141969,345591
092040.KQ,아미코젠,KOSDAQ,159789268992,,,,,0.583,4990.0,2870.0,140619,264336
083930.KQ,아바코,KOSDAQ,192799473664,,,,,,18380.0,10740.0,64673,88566
149950.KQ,아바텍,KOSDAQ,122872651776,,,,2.22,0.698,12310.0,6860.0,19228,54560
036010.KQ,아비코전자,KOSDAQ,91455389696,,,,,,10200.0,3765.0,71512,141894
050860.KQ,아세아텍,KOSDAQ,36036485120,,,,,,2655.0,1825.0,14004,40418
136410.KQ,아셈스,KOSDAQ,98073640960,,,,0.97,0.631,12350.0,6490.0,77003,47479
246720.KQ,아스타,KOSDAQ,111930228736,,,,,1.64,9000.0,3810.0,22642,34941
450950.KQ,아스테라시스,KOSDAQ,492442058752,,,,0.4,,17480.0,6340.0,284354,428690
067390.KQ,아스트,KOSDAQ,226348859392,,,,,0.541,896.0,467.0,1214324,1270737
159010.KQ,아스플로,KOSDAQ,49178824704,,,,,1.294,5800.0,3415.0,51958,236381
127710.KQ,아시아경제,KOSDAQ,33853687808,,,,,1.069,1748.0,927.0,32596,48357
154030.KQ,아시아종묘,KOSDAQ,25329920000,,,,,1.137,2985.0,1697.0,27939,254027
227610.KQ,아우딘퓨쳐스,KOSDAQ,31123685376,,,,,0.343,1391.0,710.0,512331,350529
331740.KQ,아우토크립트,KOSDAQ,98759016448,,,,,,37000.0,10310.0,61885,204336
143160.KQ,아이디스,KOSDAQ,174138703872,,,,1.67,0.389,18520.0,13050.0,29614,14083
054800.KQ,아이디스홀딩스,KOSDAQ,98461794304,,,,2.21,,14380.0,8290.0,4069,8806
332370.KQ,아이디피,KOSDAQ,57938219008,,,,3.5,0.495,5810.0,3545.0,5465,16129
066430.KQ,아이로보틱스,KOSDAQ,46621839360,,,,,0.444,1950.0,435.0,115117,251899
339950.KQ,아이비김영,KOSDAQ,86684172288,,,,1.5,0.942,3220.0,1790.0,43109,89209
469750.KQ,아이비젼웍스,KOSDAQ,36547043328,,,,,0.1,2100.0,841.0,258810,6029108
460470.KQ,아이빔테크놀로지,KOSDAQ,42950594560,,,,,,6070.0,2760.0,115209,337881
099190.KQ,아이센스,KOSDAQ,463168700416,,,,,,20700.0,12970.0,60302,129509
461300.KQ,아이스크림미디어,KOSDAQ,220016541696,,,,13.12,,27550.0,10670.0,24257,69181
289010.KQ,아이스크림에듀,KOSDAQ,25315371008,,,,,0.571,6660.0,1724.0,51808,88064
214430.KQ,아이쓰리시스템,KOSDAQ,473896026112,,,,0.59,1.111,124600.0,36200.0,37555,46225
040910.KQ,아이씨디,KOSDAQ,63278637056,,,,,0.856,7370.0,3625.0,51913,50905
368600.KQ,아이씨에이치,KOSDAQ,27413366784,,,,,0.426,4355.0,1545.0,82579,31969
456010.KQ,아이씨티케이,KOSDAQ,190573592576,,,,,,22200.0,4805.0,395094,1494329
052860.KQ,아이앤씨,KOSDAQ,35704258560,,,,,,3400.0,1485.0,85549,217639
464500.KQ,아이언디바이스,KOSDAQ,40284012544,,,,,,5980.0,2650.0,262482,1332486
212710.KQ,아이에스티이,KOSDAQ,73633841152,,,,,,24250.0,7790.0,82737,392594
038880.KQ,아이에이,KOSDAQ,57679020032,,,,,,358.0,141.0,1381726,1860097
307180.KQ,아이엘,KOSDAQ,73717325824,,,,,1.019,3215.0,2400.0,152826,162933
101390.KQ,아이엠,KOSDAQ,5127170560,,,,,,4200.0,373.0,0,0
461030.KQ,아이엠비디엑스,KOSDAQ,137093595136,,,,,,14430.0,7180.0,119804,481725
451220.KQ,아이엠티,KOSDAQ,67406671872,,,,,0.145,13920.0,6110.0,55219,85727
090150.KQ,아이윈,KOSDAQ,29071992832,,,,,,1127.0,689.0,52761,74107
123010.KQ,아이윈플러스,KOSDAQ,32681383936,,,,,0.249,2295.0,548.0,301856,2557444
031310.KQ,아이즈비전,KOSDAQ,35885039616,,,,,,2645.0,1379.0,83538,89010
462980.KQ,아이지넷,KOSDAQ,32584937472,,,,,,6280.0,1759.0,34730,102191
185490.KQ,아이진,KOSDAQ,54502576128,,,,,1.238,3950.0,1694.0,77533,175699
059100.KQ,아이컴포넌트,KOSDAQ,31747164160,,,,,0.918,6290.0,4400.0,36915,22246
262840.KQ,아이퀘스트,KOSDAQ,38147362816,,,,2.08,0.519,3185.0,1842.0,43183,50822
175250.KQ,아이큐어,KOSDAQ,81092214784,,,,,0.669,2350.0,1399.0,0,0
052460.KQ,아이크래프트,KOSDAQ,28938205184,,,,,,4250.0,1839.0,33856,164145
119830.KQ,아이텍,KOSDAQ,116245356544,,,,,0.922,7190.0,4450.0,134672,213967
052770.KQ,아이톡시,KOSDAQ,24053661696,,,,,-0.209,1665.0,395.0,170679,743886
124500.KQ,아이티센글로벌,KOSDAQ,463626469376,,,,,1.575,33000.0,4600.0,234486,908805
010280.KQ,아이티센엔텍,KOSDAQ,65384271872,,,,,0.505,1600.0,573.0,406336,327523
232830.KQ,아이티센피엔에스,KOSDAQ,25814976512,,,,,0.285,3900.0,1572.0,86670,93107
372800.KQ,아이티아이즈,KOSDAQ,29594019840,,,,,,10000.0,4060.0,26620,22222
084850.KQ,아이티엠반도체,KOSDAQ,220127985664,,,,,0.666,15520.0,9580.0,24364,39102
309710.KQ,아이티켐,KOSDAQ,381264920576,,,,,,43200.0,17470.0,184712.0,266343.0
114840.KQ,아이패밀리에스씨,KOSDAQ,250302201856,,,,,,28600.0,14200.0,123227.0,141896.0
